id,phone_id,counterparty_number,call_time,duration_seconds,data_source
CR001348,PH000238,9010429610,2025-04-01T18:16:32Z,1535,SYNTHETIC
CR001349,PH000147,9130664090,2024-06-28T02:05:12Z,1182,SYNTHETIC
CR001350,PH000054,7914577741,2026-03-02T19:12:03Z,277,SYNTHETIC
CR001351,PH000029,8398704504,2025-09-17T17:22:29Z,234,SYNTHETIC
CR001352,PH000135,9294296673,2024-12-09T00:30:42Z,279,SYNTHETIC
CR001353,PH000180,6022608653,2025-01-06T14:53:27Z,1793,SYNTHETIC
CR001354,PH000026,9900199443,2024-01-04T21:25:11Z,968,SYNTHETIC
CR001355,PH000065,8180710203,2026-01-06T18:47:35Z,792,SYNTHETIC
CR001356,PH000092,7576027878,2024-11-20T09:57:45Z,1766,SYNTHETIC
CR001357,PH000220,7822843406,2026-07-30T02:40:06Z,1649,SYNTHETIC
CR001358,PH000058,7288169392,2025-05-13T22:08:04Z,1455,SYNTHETIC
CR001359,PH000098,6251826204,2025-01-09T17:18:14Z,364,SYNTHETIC
CR001360,PH000138,7043133576,2026-02-13T06:36:16Z,1243,SYNTHETIC
CR001361,PH000342,6168767956,2025-11-10T08:24:14Z,1484,SYNTHETIC
CR001362,PH000067,8089771202,2024-02-02T00:08:18Z,1000,SYNTHETIC
CR001363,PH000002,8097511790,2024-11-28T02:23:01Z,837,SYNTHETIC
CR001364,PH000053,6195877470,2024-11-27T07:02:49Z,1242,SYNTHETIC
CR001365,PH000098,9851803691,2025-11-18T03:35:08Z,1474,SYNTHETIC
CR001366,PH000168,7314076479,2026-08-01T09:41:03Z,860,SYNTHETIC
CR001367,PH000432,9576202334,2025-08-17T11:13:39Z,450,SYNTHETIC
CR001368,PH000031,7544769180,2025-11-12T11:27:50Z,723,SYNTHETIC
CR001369,PH000179,9042131370,2024-04-09T18:18:47Z,1386,SYNTHETIC
CR001370,PH000427,6758971576,2025-04-21T14:49:47Z,417,SYNTHETIC
CR001371,PH000181,6443834177,2026-05-15T02:50:36Z,428,SYNTHETIC
CR001372,PH000058,9924802355,2024-08-09T09:51:35Z,269,SYNTHETIC
CR001373,PH000046,6071453174,2026-08-24T07:52:50Z,530,SYNTHETIC
CR001374,PH000428,9900003731,2026-05-09T11:09:54Z,211,SYNTHETIC
CR001375,PH000213,9536344864,2026-08-29T22:59:09Z,1782,SYNTHETIC
CR001376,PH000222,8887939308,2025-07-21T03:34:53Z,144,SYNTHETIC
CR001377,PH000107,7336089091,2024-10-11T05:17:19Z,1331,SYNTHETIC
CR001378,PH000223,8603370805,2026-05-20T20:45:04Z,909,SYNTHETIC
CR001379,PH000143,8180710203,2025-12-17T16:35:47Z,1432,SYNTHETIC
CR001380,PH000319,6752599105,2024-03-15T11:24:25Z,479,SYNTHETIC
CR001381,PH000061,8781973182,2025-08-31T08:08:06Z,194,SYNTHETIC
CR001382,PH000229,8660942447,2024-11-04T05:38:59Z,58,SYNTHETIC
CR001383,PH000047,7984464077,2026-07-19T13:22:27Z,327,SYNTHETIC
CR001384,PH000139,8271031012,2024-07-26T23:15:38Z,1687,SYNTHETIC
CR001385,PH000379,6743822713,2026-07-23T03:02:31Z,334,SYNTHETIC
CR001386,PH000009,9894133887,2025-09-10T18:35:24Z,1779,SYNTHETIC
CR001387,PH000196,7879829419,2026-05-26T16:55:39Z,156,SYNTHETIC
CR001388,PH000032,7815260768,2024-05-18T05:04:30Z,1494,SYNTHETIC
CR001389,PH000164,6156863161,2026-01-13T09:20:13Z,927,SYNTHETIC
CR001390,PH000433,9596380172,2025-12-24T06:51:36Z,1136,SYNTHETIC
CR001391,PH000241,8887939308,2025-06-10T19:03:30Z,1566,SYNTHETIC
CR001392,PH000054,7725778837,2025-07-23T04:54:32Z,118,SYNTHETIC
CR001393,PH000055,6190003790,2024-08-22T08:53:12Z,1080,SYNTHETIC
CR001394,PH000433,6554930618,2024-04-22T09:55:56Z,1291,SYNTHETIC
CR001395,PH000190,7533203028,2025-02-26T13:31:42Z,584,SYNTHETIC
CR001396,PH000221,8887939308,2025-02-21T02:45:21Z,1203,SYNTHETIC
CR001397,PH000061,8710550243,2025-03-19T22:01:48Z,654,SYNTHETIC
CR001398,PH000092,8023866353,2024-07-12T03:14:54Z,1115,SYNTHETIC
CR001399,PH000428,6127372330,2025-03-04T09:03:41Z,1745,SYNTHETIC
CR001400,PH000275,7305789426,2024-12-14T05:23:40Z,493,SYNTHETIC
CR001401,PH000074,7734655270,2026-06-19T17:42:14Z,136,SYNTHETIC
CR001402,PH000269,8957169048,2024-07-18T13:06:50Z,785,SYNTHETIC
CR001403,PH000126,8142800073,2024-07-05T16:52:32Z,1476,SYNTHETIC
CR001404,PH000282,6251826204,2025-01-22T01:57:49Z,449,SYNTHETIC
CR001405,PH000222,8644261243,2024-04-06T20:47:26Z,1006,SYNTHETIC
CR001406,PH000049,9255043206,2024-10-22T14:34:10Z,1685,SYNTHETIC
CR001407,PH000301,8190723856,2026-03-20T08:28:46Z,91,SYNTHETIC
CR001408,PH000119,8150525066,2024-11-01T14:35:06Z,1001,SYNTHETIC
CR001409,PH000210,9014280388,2026-04-19T21:05:43Z,57,SYNTHETIC
CR001410,PH000265,8961024607,2024-11-08T17:51:29Z,1246,SYNTHETIC
CR001411,PH000177,9535882832,2024-08-03T14:36:35Z,1333,SYNTHETIC
CR001412,PH000060,7678315452,2024-05-13T21:02:26Z,887,SYNTHETIC
CR001413,PH000374,8897713346,2024-09-30T02:32:38Z,252,SYNTHETIC
CR001414,PH000199,9356369014,2025-01-20T12:20:16Z,855,SYNTHETIC
CR001415,PH000032,9839654741,2025-05-27T18:35:43Z,340,SYNTHETIC
CR001416,PH000057,8181635626,2024-01-31T04:51:25Z,1344,SYNTHETIC
CR001417,PH000162,7658855498,2026-08-21T13:43:26Z,87,SYNTHETIC
CR001418,PH000325,8005338894,2024-12-03T14:40:08Z,695,SYNTHETIC
CR001419,PH000073,8268648378,2024-08-20T21:57:09Z,1097,SYNTHETIC
CR001420,PH000129,8142800073,2026-06-13T05:40:14Z,1413,SYNTHETIC
CR001421,PH000124,9492921572,2024-09-22T11:32:56Z,1074,SYNTHETIC
CR001422,PH000255,7784885474,2026-01-22T00:49:49Z,1257,SYNTHETIC
CR001423,PH000261,7288169392,2025-04-21T18:38:07Z,611,SYNTHETIC
CR001424,PH000259,9536344864,2026-01-03T04:34:24Z,1020,SYNTHETIC
CR001425,PH000325,9536344864,2024-10-15T23:47:18Z,21,SYNTHETIC
CR001426,PH000181,8290411156,2024-02-16T18:44:50Z,139,SYNTHETIC
CR001427,PH000060,8918890383,2024-06-18T01:02:47Z,456,SYNTHETIC
CR001428,PH000026,7611657175,2025-04-29T10:04:24Z,930,SYNTHETIC
CR001429,PH000235,7221163768,2025-06-09T23:21:30Z,1222,SYNTHETIC
CR001430,PH000322,6108894902,2025-06-29T06:44:22Z,813,SYNTHETIC
CR001431,PH000093,9532893694,2024-08-31T18:07:30Z,1655,SYNTHETIC
CR001432,PH000326,7441718125,2024-12-28T02:12:05Z,715,SYNTHETIC
CR001433,PH000134,6955796177,2026-01-16T05:54:14Z,970,SYNTHETIC
CR001434,PH000058,8918890383,2024-11-05T04:41:01Z,463,SYNTHETIC
CR001435,PH000265,7763744094,2025-10-25T13:49:46Z,388,SYNTHETIC
CR001436,PH000221,6539759641,2025-10-07T01:05:33Z,1373,SYNTHETIC
CR001437,PH000140,8918890383,2025-09-16T10:53:31Z,1484,SYNTHETIC
CR001438,PH000192,9356786959,2025-01-23T00:17:18Z,999,SYNTHETIC
CR001439,PH000082,9924802355,2024-01-21T15:26:07Z,1200,SYNTHETIC
CR001440,PH000306,8391233835,2026-08-18T23:20:04Z,1484,SYNTHETIC
CR001441,PH000087,9650868313,2025-05-01T02:10:22Z,630,SYNTHETIC
CR001442,PH000263,7581384555,2026-03-15T18:19:21Z,606,SYNTHETIC
CR001443,PH000095,8552362285,2024-11-29T13:45:41Z,1120,SYNTHETIC
CR001444,PH000213,8972545965,2024-03-05T02:10:15Z,1632,SYNTHETIC
CR001445,PH000303,6321124640,2024-08-08T20:49:44Z,341,SYNTHETIC
CR001446,PH000362,7217772180,2025-04-07T18:37:24Z,28,SYNTHETIC
CR001447,PH000275,7532008136,2026-06-14T21:58:41Z,1046,SYNTHETIC
CR001448,PH000057,8013720592,2024-12-21T21:48:32Z,1036,SYNTHETIC
CR001449,PH000213,7910532547,2025-04-26T21:02:41Z,854,SYNTHETIC
CR001450,PH000258,8097511790,2024-03-22T02:28:30Z,359,SYNTHETIC
CR001451,PH000202,7238414597,2024-04-22T02:20:55Z,151,SYNTHETIC
CR001452,PH000257,9303744459,2025-03-17T10:33:14Z,854,SYNTHETIC
CR001453,PH000021,7525690310,2024-08-05T11:04:04Z,1791,SYNTHETIC
CR001454,PH000177,7533203028,2026-08-30T05:10:06Z,416,SYNTHETIC
CR001455,PH000374,8321279646,2024-11-25T14:27:51Z,1087,SYNTHETIC
CR001456,PH000186,9255043206,2025-04-17T04:32:18Z,441,SYNTHETIC
CR001457,PH000163,6973558103,2024-08-02T01:55:23Z,975,SYNTHETIC
CR001458,PH000297,8162074407,2024-02-03T03:12:03Z,877,SYNTHETIC
CR001459,PH000347,8592856937,2026-05-10T12:03:26Z,80,SYNTHETIC
CR001460,PH000027,7809804539,2024-08-25T02:14:24Z,891,SYNTHETIC
CR001461,PH000350,6127372330,2024-04-07T15:39:04Z,1117,SYNTHETIC
CR001462,PH000319,8089771202,2025-12-19T19:31:47Z,1029,SYNTHETIC
CR001463,PH000333,6132524242,2025-05-13T03:42:15Z,385,SYNTHETIC
CR001464,PH000177,7533203028,2025-11-02T13:00:56Z,198,SYNTHETIC
CR001465,PH000170,7648703041,2025-12-21T00:46:31Z,1413,SYNTHETIC
CR001466,PH000124,9442286919,2026-06-01T18:29:39Z,1494,SYNTHETIC
CR001467,PH000093,6599781863,2024-10-17T01:41:57Z,1308,SYNTHETIC
CR001468,PH000188,7217772180,2025-08-04T16:09:56Z,1429,SYNTHETIC
CR001469,PH000138,9399302206,2024-05-05T10:18:01Z,1491,SYNTHETIC
CR001470,PH000147,7956122665,2024-05-25T13:21:24Z,364,SYNTHETIC
CR001471,PH000273,9862783782,2026-05-18T04:12:13Z,1059,SYNTHETIC
CR001472,PH000300,6915655993,2025-05-24T15:25:49Z,394,SYNTHETIC
CR001473,PH000173,7582430397,2026-03-02T22:41:08Z,647,SYNTHETIC
CR001474,PH000214,6559491558,2026-08-03T20:15:54Z,713,SYNTHETIC
CR001475,PH000369,7465035321,2025-03-28T13:27:32Z,1050,SYNTHETIC
CR001476,PH000071,6827028171,2024-07-02T06:37:23Z,895,SYNTHETIC
CR001477,PH000281,9014280388,2025-05-19T22:56:38Z,988,SYNTHETIC
CR001478,PH000057,8918890383,2024-03-24T14:07:48Z,1551,SYNTHETIC
CR001479,PH000021,8967161586,2024-09-08T09:12:08Z,400,SYNTHETIC
CR001480,PH000017,6605882602,2024-03-11T15:29:07Z,903,SYNTHETIC
CR001481,PH000153,9315958324,2025-10-11T12:43:09Z,946,SYNTHETIC
CR001482,PH000139,9713598720,2025-03-21T19:00:31Z,1590,SYNTHETIC
CR001483,PH000159,9089060939,2024-01-20T00:42:14Z,1145,SYNTHETIC
CR001484,PH000181,6358973718,2026-08-09T10:19:08Z,708,SYNTHETIC
CR001485,PH000133,9839654741,2026-05-25T16:34:09Z,1551,SYNTHETIC
CR001486,PH000221,8077290251,2025-06-04T05:47:18Z,380,SYNTHETIC
CR001487,PH000308,7297660245,2026-02-14T17:24:09Z,1032,SYNTHETIC
CR001488,PH000153,7623400975,2024-12-06T08:59:16Z,1491,SYNTHETIC
CR001489,PH000066,8370406819,2024-03-09T15:29:24Z,687,SYNTHETIC
CR001490,PH000023,6558294326,2024-08-24T16:23:13Z,1393,SYNTHETIC
CR001491,PH000070,7618569661,2024-06-23T19:26:41Z,1227,SYNTHETIC
CR001492,PH000299,8887939308,2024-03-18T08:43:21Z,1280,SYNTHETIC
CR001493,PH000244,6689843415,2025-10-01T00:26:58Z,1259,SYNTHETIC
CR001494,PH000171,7255481529,2024-05-15T06:23:28Z,792,SYNTHETIC
CR001495,PH000163,9647543003,2024-12-30T04:57:48Z,739,SYNTHETIC
CR001496,PH000213,7011053686,2024-11-25T23:00:38Z,97,SYNTHETIC
CR001497,PH000116,7972068975,2024-07-15T01:40:52Z,497,SYNTHETIC
CR001498,PH000184,6265117603,2025-11-24T20:50:04Z,478,SYNTHETIC
CR001499,PH000357,8548242505,2026-05-07T03:44:56Z,657,SYNTHETIC
CR001500,PH000071,9653943537,2025-03-24T07:17:52Z,524,SYNTHETIC
CR001501,PH000251,6361253010,2024-02-02T21:55:50Z,526,SYNTHETIC
CR001502,PH000232,9684391157,2024-03-28T06:02:10Z,1722,SYNTHETIC
CR001503,PH000118,9691205383,2025-01-09T16:17:16Z,1562,SYNTHETIC
CR001504,PH000266,8243325070,2026-08-30T04:38:32Z,724,SYNTHETIC
CR001505,PH000126,9906286630,2024-10-04T13:41:26Z,221,SYNTHETIC
CR001506,PH000288,9900199443,2025-10-25T01:17:25Z,1147,SYNTHETIC
CR001507,PH000390,8370406819,2024-09-05T05:25:42Z,1267,SYNTHETIC
CR001508,PH000098,6320667369,2024-10-16T20:01:15Z,153,SYNTHETIC
CR001509,PH000031,6168767956,2025-03-22T23:13:55Z,270,SYNTHETIC
CR001510,PH000373,8978424424,2025-09-29T03:27:40Z,508,SYNTHETIC
CR001511,PH000384,6752599105,2025-06-25T18:38:15Z,857,SYNTHETIC
CR001512,PH000180,9900003731,2025-09-21T05:49:15Z,616,SYNTHETIC
CR001513,PH000161,6321124640,2025-10-11T20:22:18Z,272,SYNTHETIC
CR001514,PH000152,8162074407,2025-10-18T06:33:51Z,1361,SYNTHETIC
CR001515,PH000336,8660942447,2025-09-07T12:34:54Z,1501,SYNTHETIC
CR001516,PH000017,7011053686,2025-04-25T22:37:44Z,59,SYNTHETIC
CR001517,PH000071,7231119018,2024-05-17T08:25:46Z,70,SYNTHETIC
CR001518,PH000311,7544769180,2024-03-21T13:34:02Z,231,SYNTHETIC
CR001519,PH000305,7288169392,2026-03-06T21:06:20Z,1771,SYNTHETIC
CR001520,PH000153,9960013487,2024-07-14T23:31:24Z,724,SYNTHETIC
CR001521,PH000007,7577715535,2025-01-04T08:24:28Z,182,SYNTHETIC
CR001522,PH000140,8271031012,2026-07-21T09:31:34Z,821,SYNTHETIC
CR001523,PH000213,7132365991,2026-04-26T00:29:21Z,300,SYNTHETIC
CR001524,PH000099,7972068975,2026-08-11T11:03:45Z,780,SYNTHETIC
CR001525,PH000370,8084743914,2025-06-10T08:15:52Z,1030,SYNTHETIC
CR001526,PH000140,8857245991,2025-01-17T01:19:39Z,256,SYNTHETIC
CR001527,PH000320,6495151699,2024-11-21T23:10:05Z,1283,SYNTHETIC
CR001528,PH000146,8886168045,2026-03-31T12:05:03Z,1720,SYNTHETIC
CR001529,PH000211,8270533609,2026-01-19T18:22:42Z,1253,SYNTHETIC
CR001530,PH000314,9932878900,2025-09-13T22:10:07Z,120,SYNTHETIC
CR001531,PH000100,9811757678,2026-02-10T23:05:43Z,1199,SYNTHETIC
CR001532,PH000150,9713598720,2024-11-27T07:22:47Z,1118,SYNTHETIC
CR001533,PH000296,6156863161,2025-05-10T11:18:15Z,1186,SYNTHETIC
CR001534,PH000180,7217772180,2024-05-26T18:18:58Z,1753,SYNTHETIC
CR001535,PH000229,9036959815,2025-02-07T05:03:52Z,703,SYNTHETIC
CR001536,PH000403,9309374361,2024-02-10T17:16:27Z,544,SYNTHETIC
CR001537,PH000090,7258965734,2024-10-22T17:39:14Z,735,SYNTHETIC
CR001538,PH000264,9465386972,2025-02-21T04:57:41Z,443,SYNTHETIC
CR001539,PH000247,7784885474,2024-11-06T08:01:19Z,1061,SYNTHETIC
CR001540,PH000193,6265117603,2025-02-08T07:37:05Z,1365,SYNTHETIC
CR001541,PH000030,6132790567,2025-04-16T15:06:59Z,1375,SYNTHETIC
CR001542,PH000194,8270533609,2026-08-29T05:05:42Z,697,SYNTHETIC
CR001543,PH000139,6539759641,2024-06-15T22:10:18Z,1796,SYNTHETIC
CR001544,PH000300,6204808500,2024-12-04T17:03:17Z,1208,SYNTHETIC
CR001545,PH000258,9335770429,2025-11-06T06:30:55Z,1680,SYNTHETIC
CR001546,PH000279,9960013487,2026-03-19T03:55:44Z,586,SYNTHETIC
CR001547,PH000212,7918035040,2025-11-25T23:24:03Z,1496,SYNTHETIC
CR001548,PH000010,7172381178,2025-05-26T04:08:05Z,244,SYNTHETIC
CR001549,PH000194,8270533609,2025-07-07T12:05:47Z,1508,SYNTHETIC
CR001550,PH000395,7637402569,2025-06-17T18:08:21Z,1704,SYNTHETIC
CR001551,PH000150,9094054783,2024-02-07T04:11:19Z,24,SYNTHETIC
CR001552,PH000097,7253437729,2024-03-08T01:12:20Z,1088,SYNTHETIC
CR001553,PH000212,7611657175,2026-02-18T19:08:04Z,1571,SYNTHETIC
CR001554,PH000139,9254490898,2024-10-11T04:17:47Z,1519,SYNTHETIC
CR001555,PH000026,8608283898,2025-10-28T13:11:43Z,579,SYNTHETIC
CR001556,PH000353,7879654298,2025-12-09T02:07:02Z,1410,SYNTHETIC
CR001557,PH000085,7130527820,2025-06-04T12:56:30Z,478,SYNTHETIC
CR001558,PH000230,9536344864,2024-09-07T07:56:15Z,1416,SYNTHETIC
CR001559,PH000066,6752599105,2025-12-16T23:01:59Z,1115,SYNTHETIC
CR001560,PH000305,8154760278,2026-02-08T17:55:07Z,660,SYNTHETIC
CR001561,PH000099,7668675368,2026-02-12T02:16:13Z,598,SYNTHETIC
CR001562,PH000030,7611657175,2025-10-23T08:29:53Z,1738,SYNTHETIC
CR001563,PH000042,8157900623,2025-09-02T16:11:53Z,1562,SYNTHETIC
CR001564,PH000286,7809804539,2025-08-13T07:02:08Z,62,SYNTHETIC
CR001565,PH000317,7734655270,2024-11-22T04:53:54Z,1388,SYNTHETIC
CR001566,PH000057,8089771202,2024-07-19T21:22:31Z,184,SYNTHETIC
CR001567,PH000429,8426957236,2025-09-04T12:01:51Z,1503,SYNTHETIC
CR001568,PH000193,9042131370,2025-07-01T09:08:25Z,1456,SYNTHETIC
CR001569,PH000162,8938124668,2024-05-10T19:33:21Z,546,SYNTHETIC
CR001570,PH000241,7221163768,2024-01-15T22:49:45Z,1579,SYNTHETIC
CR001571,PH000134,9294296673,2025-03-08T22:09:26Z,446,SYNTHETIC
CR001572,PH000009,7737352525,2026-01-21T07:58:34Z,455,SYNTHETIC
CR001573,PH000207,9014280388,2026-05-11T00:31:44Z,1018,SYNTHETIC
CR001574,PH000353,9691205383,2024-07-01T07:33:14Z,925,SYNTHETIC
CR001575,PH000290,8938124668,2024-02-09T00:39:10Z,17,SYNTHETIC
CR001576,PH000159,8162074407,2026-05-27T17:46:56Z,292,SYNTHETIC
CR001577,PH000179,9255043206,2024-07-19T20:22:01Z,143,SYNTHETIC
CR001578,PH000242,9668122365,2024-07-30T06:16:03Z,75,SYNTHETIC
CR001579,PH000021,7797838768,2026-04-04T20:17:20Z,1268,SYNTHETIC
CR001580,PH000168,7314076479,2025-04-11T12:43:31Z,729,SYNTHETIC
CR001581,PH000359,8241607150,2025-08-27T09:04:09Z,348,SYNTHETIC
CR001582,PH000067,7576352153,2026-08-15T18:36:35Z,35,SYNTHETIC
CR001583,PH000212,6539759641,2025-11-05T19:59:39Z,147,SYNTHETIC
CR001584,PH000013,6696806784,2024-11-11T20:18:33Z,216,SYNTHETIC
CR001585,PH000196,8088501498,2024-12-15T07:19:45Z,1113,SYNTHETIC
CR001586,PH000060,9313593536,2026-06-05T21:24:45Z,1494,SYNTHETIC
CR001587,PH000160,8435478441,2026-02-17T18:30:47Z,1305,SYNTHETIC
CR001588,PH000341,8699936313,2026-06-25T19:16:26Z,192,SYNTHETIC
CR001589,PH000428,8551248250,2025-12-03T12:06:10Z,314,SYNTHETIC
CR001590,PH000001,8097511790,2025-05-03T14:45:51Z,924,SYNTHETIC
CR001591,PH000429,8706527532,2024-01-30T12:46:45Z,1625,SYNTHETIC
CR001592,PH000252,8715779192,2024-12-03T06:33:54Z,1172,SYNTHETIC
CR001593,PH000077,6743822713,2025-09-05T18:33:15Z,24,SYNTHETIC
CR001594,PH000210,6687323011,2025-11-04T12:29:30Z,1629,SYNTHETIC
CR001595,PH000244,8698603119,2024-12-30T04:10:12Z,141,SYNTHETIC
CR001596,PH000056,6071453174,2024-01-09T00:33:55Z,844,SYNTHETIC
CR001597,PH000047,7668675368,2025-03-02T08:38:51Z,835,SYNTHETIC
CR001598,PH000168,7557621965,2024-01-19T04:42:48Z,869,SYNTHETIC
CR001599,PH000176,9255043206,2025-01-13T04:34:55Z,336,SYNTHETIC
CR001600,PH000125,8777496700,2024-12-30T14:55:42Z,86,SYNTHETIC
CR001601,PH000031,7897036482,2026-07-06T15:18:43Z,369,SYNTHETIC
CR001602,PH000026,6558294326,2024-11-30T21:12:41Z,100,SYNTHETIC
CR001603,PH000428,6251826204,2025-05-13T02:56:42Z,111,SYNTHETIC
CR001604,PH000372,8165961757,2025-04-21T10:09:43Z,251,SYNTHETIC
CR001605,PH000181,6714071061,2025-09-07T20:15:50Z,934,SYNTHETIC
CR001606,PH000103,9900003731,2024-07-19T06:55:40Z,918,SYNTHETIC
CR001607,PH000060,8161743180,2025-02-08T17:06:21Z,60,SYNTHETIC
CR001608,PH000317,7562748923,2024-08-09T19:07:15Z,1009,SYNTHETIC
CR001609,PH000168,8787712955,2026-06-25T16:40:35Z,1180,SYNTHETIC
CR001610,PH000146,8180710203,2024-05-05T04:41:14Z,205,SYNTHETIC
CR001611,PH000002,6132790567,2024-04-03T04:24:03Z,825,SYNTHETIC
CR001612,PH000067,6338583094,2025-04-15T13:53:42Z,1789,SYNTHETIC
CR001613,PH000128,9399302206,2024-05-28T00:42:45Z,165,SYNTHETIC
CR001614,PH000126,7344312289,2025-07-01T03:41:10Z,41,SYNTHETIC
CR001615,PH000092,8499200903,2025-08-30T23:30:00Z,1790,SYNTHETIC
CR001616,PH000097,9839654741,2025-10-28T16:25:45Z,993,SYNTHETIC
CR001617,PH000047,6217485870,2024-12-16T05:54:51Z,1381,SYNTHETIC
CR001618,PH000071,6659111855,2026-08-19T11:20:43Z,1481,SYNTHETIC
CR001619,PH000060,8316813853,2026-07-25T00:13:50Z,380,SYNTHETIC
CR001620,PH000170,9089060939,2025-04-01T20:18:33Z,1334,SYNTHETIC
CR001621,PH000102,8453016278,2024-11-24T10:28:13Z,847,SYNTHETIC
CR001622,PH000145,8886168045,2025-02-04T23:58:09Z,1122,SYNTHETIC
CR001623,PH000125,9946560538,2024-03-05T14:37:48Z,507,SYNTHETIC
CR001624,PH000284,7344312289,2024-06-11T14:42:32Z,1011,SYNTHETIC
CR001625,PH000135,9568082909,2025-05-04T20:02:29Z,1612,SYNTHETIC
CR001626,PH000267,8603370805,2024-04-29T22:48:25Z,64,SYNTHETIC
CR001627,PH000140,7540931288,2025-01-20T09:46:48Z,142,SYNTHETIC
CR001628,PH000194,8088501498,2024-12-19T02:47:39Z,667,SYNTHETIC
CR001629,PH000181,8279853154,2025-05-16T04:56:06Z,574,SYNTHETIC
CR001630,PH000065,8918890383,2024-08-31T16:10:07Z,188,SYNTHETIC
CR001631,PH000126,6063189515,2026-05-15T23:14:06Z,1244,SYNTHETIC
CR001632,PH000103,7156040040,2024-07-02T22:04:36Z,106,SYNTHETIC
CR001633,PH000297,7533203028,2024-06-09T10:00:38Z,1783,SYNTHETIC
CR001634,PH000179,9429713771,2025-08-25T09:07:07Z,1646,SYNTHETIC
CR001635,PH000304,6539759641,2026-07-23T05:56:14Z,1206,SYNTHETIC
CR001636,PH000173,8948036684,2025-02-22T21:22:12Z,729,SYNTHETIC
CR001637,PH000153,7314076479,2024-03-22T17:33:48Z,1225,SYNTHETIC
CR001638,PH000355,8161743180,2024-06-05T03:05:00Z,621,SYNTHETIC
CR001639,PH000268,7132365991,2024-01-19T05:31:13Z,230,SYNTHETIC
CR001640,PH000139,6361253010,2026-02-04T18:05:56Z,1051,SYNTHETIC
CR001641,PH000258,6111815830,2025-09-20T18:26:28Z,1620,SYNTHETIC
CR001642,PH000363,8135685162,2025-11-30T21:56:58Z,926,SYNTHETIC
CR001643,PH000068,7934074467,2026-01-18T04:29:46Z,1202,SYNTHETIC
CR001644,PH000023,9484418060,2025-02-16T07:04:41Z,728,SYNTHETIC
CR001645,PH000055,8198184056,2025-03-15T16:41:15Z,1076,SYNTHETIC
CR001646,PH000119,7115499146,2026-03-12T22:37:06Z,1696,SYNTHETIC
CR001647,PH000098,9532893694,2024-10-22T14:24:47Z,28,SYNTHETIC
CR001648,PH000027,7815260768,2025-11-20T15:23:35Z,881,SYNTHETIC
CR001649,PH000125,9492921572,2024-01-02T00:47:13Z,680,SYNTHETIC
CR001650,PH000048,6217485870,2026-03-10T06:01:37Z,1026,SYNTHETIC
CR001651,PH000305,7822843406,2025-12-25T02:21:23Z,48,SYNTHETIC
CR001652,PH000178,7533203028,2024-03-25T11:09:16Z,1148,SYNTHETIC
CR001653,PH000337,8809755527,2024-06-23T05:41:26Z,1087,SYNTHETIC
CR001654,PH000368,6659111855,2025-10-06T05:51:58Z,1386,SYNTHETIC
CR001655,PH000148,7011053686,2025-02-23T15:31:41Z,1318,SYNTHETIC
CR001656,PH000019,8967161586,2024-07-13T16:57:46Z,1348,SYNTHETIC
CR001657,PH000342,7238414597,2024-01-04T23:54:16Z,215,SYNTHETIC
CR001658,PH000061,9880201084,2025-11-06T04:44:08Z,260,SYNTHETIC
CR001659,PH000343,7221163768,2026-04-27T06:15:35Z,1428,SYNTHETIC
CR001660,PH000040,8398704504,2025-05-05T15:18:29Z,412,SYNTHETIC
CR001661,PH000423,8989453069,2024-04-18T14:23:27Z,672,SYNTHETIC
CR001662,PH000283,7717343772,2024-02-03T19:48:33Z,57,SYNTHETIC
CR001663,PH000176,6204808500,2025-12-05T20:04:08Z,644,SYNTHETIC
CR001664,PH000227,8449996340,2025-03-28T12:33:35Z,574,SYNTHETIC
CR001665,PH000061,6532385350,2025-11-17T14:20:47Z,269,SYNTHETIC
CR001666,PH000192,8809755527,2024-01-07T03:49:07Z,599,SYNTHETIC
CR001667,PH000180,7533203028,2024-05-17T03:26:26Z,823,SYNTHETIC
CR001668,PH000047,6293151163,2025-09-08T05:08:20Z,916,SYNTHETIC
CR001669,PH000120,6251826204,2024-09-17T13:22:59Z,598,SYNTHETIC
CR001670,PH000426,6217485870,2025-10-07T03:48:34Z,913,SYNTHETIC
CR001671,PH000104,9532893694,2026-08-28T21:49:07Z,1369,SYNTHETIC
CR001672,PH000135,7867422801,2026-08-18T19:31:03Z,1233,SYNTHETIC
CR001673,PH000030,7809804539,2025-07-25T06:32:26Z,1736,SYNTHETIC
CR001674,PH000164,9089060939,2024-01-03T13:38:18Z,101,SYNTHETIC
CR001675,PH000375,6243896565,2025-06-24T16:46:49Z,763,SYNTHETIC
CR001676,PH000281,8284150710,2024-11-24T09:57:39Z,944,SYNTHETIC
CR001677,PH000159,9694731843,2025-06-27T19:00:38Z,134,SYNTHETIC
CR001678,PH000049,6195877470,2026-06-22T13:26:43Z,1511,SYNTHETIC
CR001679,PH000067,7734655270,2026-08-07T17:16:05Z,1460,SYNTHETIC
CR001680,PH000114,7972068975,2026-07-21T10:48:06Z,1451,SYNTHETIC
CR001681,PH000073,7934074467,2025-05-24T11:57:30Z,1694,SYNTHETIC
CR001682,PH000058,8181635626,2026-01-02T18:43:52Z,109,SYNTHETIC
CR001683,PH000022,8089771202,2025-09-08T23:03:40Z,458,SYNTHETIC
CR001684,PH000032,8486748501,2026-06-14T13:40:54Z,1397,SYNTHETIC
